          Teff = 3500 K,  log g = 0.0,  [M/H] = +0.0

                K    11    0.108 (0.0515)    0.194  0.130 (0.0190)   -0.087  0.324 (0.0129)
                L    12    0.074 (0.0420)    0.143  0.103 (0.0167)   -0.080  0.257 (0.0118)
                M    13    0.057 (0.0371)    0.117  0.090 (0.0150)   -0.078  0.225 (0.0107)
                N    14    0.042 (0.0320)    0.095  0.079 (0.0123)   -0.077  0.199 (0.0085)
 Cousins        Rc   15    0.286 (0.0834)    0.446  0.239 (0.0169)   -0.073  0.598 (0.0055)
                Ic   16    0.228 (0.0742)    0.365  0.205 (0.0192)   -0.079  0.512 (0.0095)
 Bessell        UX   17    0.396 (0.0793)    0.552  0.234 (0.0128)    0.045  0.585 (0.0017)
 Bessell        BX   18    0.398 (0.0950)    0.592  0.292 (0.0087)   -0.040  0.729 (0.0056)
 Bessell        B    19    0.398 (0.0950)    0.593  0.292 (0.0086)   -0.039  0.730 (0.0057)
 Bessell        V    20    0.334 (0.0896)    0.511  0.264 (0.0141)   -0.062  0.661 (0.0014)
 Bessell        R    21    0.286 (0.0834)    0.445  0.239 (0.0169)   -0.073  0.598 (0.0055)
 Bessell        I    22    0.224 (0.0750)    0.362  0.207 (0.0195)   -0.086  0.517 (0.0097)
 Tycho         TyB   23    0.403 (0.0951)    0.599  0.293 (0.0082)   -0.036  0.732 (0.0062)
               TyV   24    0.345 (0.0909)    0.525  0.270 (0.0133)   -0.061  0.676 (0.0005)
 Hipparchos    HIP   25    0.369 (0.0921)    0.555  0.278 (0.0111)   -0.048  0.695 (0.0024)
 KEPLER              26    0.324 (0.0878)    0.496  0.258 (0.0143)   -0.063  0.646 (0.0019)
 COROT SIS           27    0.333 (0.0883)    0.507  0.261 (0.0135)   -0.059  0.653 (0.0011)
 COROT EXO           28    0.330 (0.0879)    0.503  0.260 (0.0137)   -0.060  0.650 (0.0013)
 Geneva         U    29    0.401 (0.0698)    0.533  0.199 (0.0153)    0.102  0.497 (0.0059)
                B    30    0.404 (0.0954)    0.600  0.294 (0.0081)   -0.037  0.735 (0.0064)
                B1   31    0.410 (0.0957)    0.608  0.296 (0.0074)   -0.035  0.741 (0.0072)
                B2   32    0.393 (0.0949)    0.587  0.290 (0.0093)   -0.042  0.726 (0.0050)
                V    33    0.335 (0.0895)    0.511  0.264 (0.0141)   -0.062  0.661 (0.0015)
                V1   34    0.338 (0.0899)    0.516  0.266 (0.0139)   -0.061  0.665 (0.0012)
                G    35    0.315 (0.0876)    0.485  0.256 (0.0154)   -0.068  0.639 (0.0032)
 Vilnius        U    36    0.404 (0.0687)    0.534  0.195 (0.0153)    0.111  0.488 (0.0061)
                P    37    0.379 (0.0877)    0.554  0.263 (0.0119)   -0.015  0.657 (0.0008)
                X    38    0.414 (0.0960)    0.613  0.298 (0.0071)   -0.034  0.745 (0.0077)
                Y    39    0.383 (0.0940)    0.574  0.286 (0.0103)   -0.045  0.714 (0.0036)
                Z    40    0.351 (0.0912)    0.532  0.272 (0.0129)   -0.057  0.680 (0.0005)
                V    41    0.335 (0.0896)    0.511  0.264 (0.0142)   -0.062  0.661 (0.0015)
                S    42    0.273 (0.0823)    0.429  0.235 (0.0175)   -0.079  0.587 (0.0064)
 Milone         iz   43    0.201 (0.0754)    0.338  0.206 (0.0206)   -0.108  0.514 (0.0109)
                iJ   44    0.169 (0.0667)    0.287  0.177 (0.0206)   -0.096  0.442 (0.0122)
                iH   45    0.129 (0.0599)    0.232  0.154 (0.0207)   -0.103  0.386 (0.0134)
                iK   46    0.105 (0.0507)    0.190  0.127 (0.0189)   -0.086  0.318 (0.0129)
 YMS94         iz    47    0.201 (0.0754)    0.338  0.206 (0.0206)   -0.108  0.514 (0.0109)
               iJ    48    0.169 (0.0667)    0.287  0.177 (0.0206)   -0.096  0.442 (0.0122)
               iH    49    0.129 (0.0599)    0.232  0.154 (0.0207)   -0.103  0.386 (0.0134)
               iK    50    0.105 (0.0507)    0.190  0.127 (0.0189)   -0.086  0.318 (0.0129)
               iL    51    0.068 (0.0410)    0.136  0.101 (0.0162)   -0.083  0.252 (0.0114)
               iLp   52    0.065 (0.0394)    0.129  0.095 (0.0161)   -0.078  0.238 (0.0116)
               iM    53    0.055 (0.0366)    0.114  0.088 (0.0151)   -0.077  0.220 (0.0109)
               in    54    0.042 (0.0322)    0.095  0.080 (0.0123)   -0.078  0.200 (0.0085)
               iN    55    0.041 (0.0316)    0.093  0.079 (0.0120)   -0.077  0.197 (0.0082)
 Sloan DSS      u    56    0.399 (0.0748)    0.544  0.218 (0.0140)    0.073  0.544 (0.0037)
                g    57    0.379 (0.0936)    0.568  0.284 (0.0105)   -0.048  0.710 (0.0034)
                r    58    0.296 (0.0849)    0.459  0.245 (0.0165)   -0.072  0.612 (0.0048)
                i    59    0.238 (0.0755)    0.378  0.210 (0.0188)   -0.076  0.524 (0.0089)
                z    60    0.206 (0.0789)    0.351  0.217 (0.0209)   -0.119  0.542 (0.0106)
 HST STIS Ly_alpha   61    1.106 (0.1020)    0.885 -0.331 (0.0011)    1.602 -0.827 (0.0160)
            Fclear   62    0.982 (0.0515)    0.884 -0.147 (0.0095)    1.203 -0.368 (0.0026)
             Fsrf2   63    0.929 (0.0309)    0.882 -0.070 (0.0129)    1.034 -0.176 (0.0095)
              Fqtz   64    0.869 (0.0115)    0.879  0.014 (0.0141)    0.848  0.036 (0.0147)
              CIII   65    0.752 (0.0304)    0.826  0.110 (0.0070)    0.586  0.276 (0.0123)
              MgII   66    0.534 (0.0607)    0.655  0.182 (0.0093)    0.261  0.454 (0.0015)
            Nclear   67    0.759 (0.0170)    0.801  0.063 (0.0038)    0.665  0.157 (0.0068)
             Nsrf2   68    0.724 (0.0281)    0.789  0.098 (0.0033)    0.576  0.246 (0.0080)
              Nqtz   69    0.709 (0.0325)    0.783  0.112 (0.0026)    0.541  0.279 (0.0079)
             cn182   70    0.798 (0.0152)    0.838  0.060 (0.0081)    0.707  0.151 (0.0111)
             cn270   71    0.564 (0.0579)    0.681  0.176 (0.0077)    0.300  0.440 (0.0016)
            Oclear   72    0.352 (0.0851)    0.520  0.252 (0.0132)   -0.026  0.630 (0.0012)
         Oclear-lp   73    0.267 (0.0813)    0.421  0.231 (0.0178)   -0.079  0.577 (0.0068)
             [OII]   74    0.345 (0.0940)    0.531  0.279 (0.0141)   -0.073  0.697 (0.0007)
            [OIII]   75    0.353 (0.0930)    0.538  0.278 (0.0127)   -0.064  0.695 (0.0009)
 2MASS          J    76    0.171 (0.0672)    0.290  0.179 (0.0206)   -0.097  0.447 (0.0121)
 2MASS          H    77    0.129 (0.0593)    0.231  0.153 (0.0205)   -0.100  0.382 (0.0133)
 2MASS          Ks   78    0.107 (0.0512)    0.193  0.128 (0.0190)   -0.085  0.321 (0.0130)
 SWASP               79    0.350 (0.0906)    0.530  0.271 (0.0126)   -0.056  0.676 (0.0007)
 MOST                80    0.344 (0.0898)    0.522  0.267 (0.0130)   -0.057  0.668 (0.0005)
 GAIA (2006)    G    81    0.339 (0.0886)    0.515  0.263 (0.0132)   -0.055  0.657 (0.0007)
 GAIA (2010)    G    82    0.327 (0.0874)    0.499  0.258 (0.0140)   -0.060  0.644 (0.0016)
 GAIA (2010)    BP   83    0.356 (0.0904)    0.537  0.271 (0.0123)   -0.050  0.676 (0.0009)
 GAIA (2010)    RP   84    0.239 (0.0777)    0.384  0.217 (0.0190)   -0.086  0.542 (0.0087)
 GAIA (2010)  G_RV   85    0.194 (0.0794)    0.338  0.216 (0.0221)   -0.130  0.539 (0.0119)
 Milone        230   86    0.673 (0.0423)    0.764  0.136 (0.0023)    0.470  0.339 (0.0046)
               250   87    0.608 (0.0531)    0.717  0.164 (0.0057)    0.362  0.410 (0.0026)
               270   88    0.562 (0.0581)    0.679  0.176 (0.0078)    0.297  0.441 (0.0016)
               290   89    0.513 (0.0630)    0.637  0.187 (0.0101)    0.232  0.468 (0.0017)
               310   90    0.469 (0.0658)    0.598  0.193 (0.0120)    0.180  0.482 (0.0030)
               330   91    0.430 (0.0673)    0.558  0.193 (0.0143)    0.141  0.482 (0.0052)
 CaII triplet  858   92    0.190 (0.0792)    0.333  0.214 (0.0224)   -0.132  0.536 (0.0123)
 WIRE  Johnson V+R   93    0.302 (0.0852)    0.467  0.247 (0.0159)   -0.069  0.618 (0.0040)
               LUT   94    0.517 (0.0627)    0.642  0.188 (0.0094)    0.235  0.469 (0.0013)


          Teff = 14000 K,  log g = 3.5,  [M/H] = +0.0

 bolometric           0    0.692 (0.0205)    0.732  0.061 (0.0035)    0.600  0.152 (0.0007)
 Stromgren      u     1    0.388 (0.0676)    0.516  0.192 (0.0154)    0.101  0.479 (0.0064)
                v     2    0.394 (0.1015)    0.601  0.310 (0.0103)   -0.070  0.774 (0.0049)
                b     3    0.369 (0.0964)    0.562  0.290 (0.0121)   -0.066  0.725 (0.0021)
                y     4    0.321 (0.0879)    0.494  0.259 (0.0141)   -0.067  0.647 (0.0018)
 Johnson        U     5    0.376 (0.0823)    0.537  0.242 (0.0140)    0.013  0.604 (0.0024)
                B     6    0.381 (0.0992)    0.582  0.301 (0.0112)   -0.070  0.752 (0.0036)
                V     7    0.322 (0.0882)    0.496  0.260 (0.0140)   -0.068  0.650 (0.0016)
                R     8    0.264 (0.0765)    0.410  0.219 (0.0156)   -0.065  0.548 (0.0052)
                I     9    0.205 (0.0681)    0.332  0.190 (0.0169)   -0.079  0.474 (0.0080)
                J    10    0.165 (0.0590)    0.271  0.160 (0.0167)   -0.075  0.400 (0.0091)
                K    11    0.101 (0.0429)    0.175  0.110 (0.0150)   -0.064  0.275 (0.0098)
                L    12    0.070 (0.0352)    0.128  0.087 (0.0135)   -0.061  0.218 (0.0094)
                M    13    0.054 (0.0317)    0.106  0.078 (0.0125)   -0.062  0.194 (0.0089)
                N    14    0.040 (0.0291)    0.088  0.072 (0.0110)   -0.069  0.181 (0.0075)
 Cousins        Rc   15    0.275 (0.0789)    0.427  0.227 (0.0154)   -0.066  0.569 (0.0046)
                Ic   16    0.220 (0.0669)    0.344  0.187 (0.0163)   -0.060  0.467 (0.0074)
 Bessell        UX   17    0.382 (0.0797)    0.537  0.233 (0.0141)    0.032  0.583 (0.0030)
 Bessell        BX   18    0.380 (0.0991)    0.581  0.300 (0.0112)   -0.070  0.751 (0.0035)
 Bessell        B    19    0.381 (0.0992)    0.582  0.301 (0.0112)   -0.070  0.752 (0.0036)
 Bessell        V    20    0.322 (0.0881)    0.495  0.260 (0.0141)   -0.068  0.649 (0.0017)
 Bessell        R    21    0.275 (0.0788)    0.426  0.227 (0.0154)   -0.066  0.568 (0.0046)
 Bessell        I    22    0.215 (0.0672)    0.340  0.187 (0.0165)   -0.066  0.469 (0.0077)
 Tycho         TyB   23    0.385 (0.0997)    0.587  0.303 (0.0111)   -0.069  0.757 (0.0038)
               TyV   24    0.331 (0.0903)    0.510  0.267 (0.0137)   -0.070  0.669 (0.0009)
 Hipparchos    HIP   25    0.354 (0.0937)    0.541  0.281 (0.0125)   -0.067  0.702 (0.0012)
 KEPLER              26    0.312 (0.0860)    0.480  0.253 (0.0141)   -0.068  0.633 (0.0020)
 COROT SIS           27    0.320 (0.0873)    0.491  0.258 (0.0137)   -0.067  0.644 (0.0014)
 COROT EXO           28    0.317 (0.0867)    0.487  0.256 (0.0138)   -0.067  0.640 (0.0016)
 Geneva         U    29    0.393 (0.0685)    0.523  0.195 (0.0152)    0.100  0.488 (0.0060)
                B    30    0.386 (0.1002)    0.588  0.304 (0.0110)   -0.071  0.761 (0.0040)
                B1   31    0.389 (0.1012)    0.594  0.308 (0.0108)   -0.073  0.770 (0.0044)
                B2   32    0.378 (0.0985)    0.576  0.298 (0.0115)   -0.069  0.745 (0.0031)
                V    33    0.322 (0.0880)    0.495  0.260 (0.0141)   -0.067  0.649 (0.0017)
                V1   34    0.326 (0.0887)    0.500  0.262 (0.0139)   -0.067  0.654 (0.0014)
                G    35    0.303 (0.0847)    0.468  0.247 (0.0148)   -0.068  0.618 (0.0030)
 Vilnius        U    36    0.397 (0.0676)    0.525  0.192 (0.0151)    0.108  0.480 (0.0061)
                P    37    0.357 (0.0882)    0.531  0.260 (0.0141)   -0.033  0.650 (0.0016)
                X    38    0.394 (0.1019)    0.601  0.311 (0.0103)   -0.073  0.778 (0.0050)
                Y    39    0.369 (0.0965)    0.563  0.290 (0.0120)   -0.067  0.726 (0.0022)
                Z    40    0.338 (0.0909)    0.518  0.270 (0.0134)   -0.067  0.675 (0.0006)
                V    41    0.322 (0.0881)    0.496  0.260 (0.0141)   -0.067  0.649 (0.0017)
                S    42    0.260 (0.0772)    0.407  0.221 (0.0158)   -0.072  0.554 (0.0053)
 Milone         iz   43    0.190 (0.0666)    0.313  0.184 (0.0171)   -0.086  0.460 (0.0084)
                iJ   44    0.160 (0.0575)    0.264  0.155 (0.0166)   -0.072  0.387 (0.0093)
                iH   45    0.120 (0.0499)    0.207  0.131 (0.0161)   -0.077  0.328 (0.0100)
                iK   46    0.099 (0.0422)    0.170  0.108 (0.0150)   -0.063  0.269 (0.0099)
 YMS94         iz    47    0.190 (0.0666)    0.313  0.184 (0.0171)   -0.086  0.460 (0.0084)
               iJ    48    0.160 (0.0575)    0.264  0.155 (0.0166)   -0.072  0.387 (0.0093)
               iH    49    0.120 (0.0499)    0.207  0.131 (0.0161)   -0.077  0.328 (0.0100)
               iK    50    0.099 (0.0422)    0.170  0.108 (0.0150)   -0.063  0.269 (0.0099)
               iL    51    0.064 (0.0346)    0.122  0.086 (0.0131)   -0.065  0.216 (0.0090)
               iLp   52    0.061 (0.0333)    0.115  0.082 (0.0131)   -0.062  0.204 (0.0092)
               iM    53    0.051 (0.0308)    0.101  0.075 (0.0125)   -0.061  0.187 (0.0089)
               in    54    0.040 (0.0293)    0.088  0.073 (0.0110)   -0.070  0.183 (0.0075)
               iN    55    0.039 (0.0289)    0.087  0.072 (0.0108)   -0.069  0.180 (0.0074)
 Sloan DSS      u    56    0.387 (0.0743)    0.530  0.215 (0.0146)    0.065  0.537 (0.0045)
                g    57    0.363 (0.0959)    0.556  0.288 (0.0121)   -0.069  0.721 (0.0019)
                r    58    0.284 (0.0809)    0.440  0.234 (0.0152)   -0.067  0.586 (0.0041)
                i    59    0.229 (0.0687)    0.358  0.193 (0.0161)   -0.060  0.483 (0.0070)
                z    60    0.193 (0.0695)    0.322  0.193 (0.0176)   -0.096  0.482 (0.0085)
 HST STIS Ly_alpha   61    1.131 (0.0983)    0.920 -0.317 (0.0011)    1.607 -0.793 (0.0149)
            Fclear   62    1.000 (0.0410)    0.925 -0.113 (0.0094)    1.169 -0.282 (0.0041)
             Fsrf2   63    0.945 (0.0193)    0.925 -0.031 (0.0123)    0.992 -0.078 (0.0108)
              Fqtz   64    0.883 (0.0129)    0.918  0.052 (0.0125)    0.806  0.129 (0.0150)
              CIII   65    0.755 (0.0413)    0.851  0.144 (0.0049)    0.540  0.359 (0.0118)
              MgII   66    0.526 (0.0635)    0.652  0.189 (0.0105)    0.242  0.472 (0.0022)
            Nclear   67    0.768 (0.0249)    0.826  0.087 (0.0029)    0.637  0.218 (0.0070)
             Nsrf2   68    0.730 (0.0363)    0.812  0.123 (0.0022)    0.545  0.308 (0.0079)
              Nqtz   69    0.713 (0.0407)    0.804  0.136 (0.0015)    0.509  0.340 (0.0077)
             cn182   70    0.805 (0.0253)    0.868  0.094 (0.0065)    0.665  0.234 (0.0110)
             cn270   71    0.558 (0.0618)    0.683  0.187 (0.0089)    0.278  0.466 (0.0018)
            Oclear   72    0.338 (0.0845)    0.505  0.249 (0.0134)   -0.036  0.624 (0.0015)
         Oclear-lp   73    0.256 (0.0758)    0.401  0.217 (0.0158)   -0.069  0.542 (0.0055)
             [OII]   74    0.313 (0.0898)    0.486  0.260 (0.0168)   -0.077  0.650 (0.0043)
            [OIII]   75    0.340 (0.0933)    0.525  0.278 (0.0134)   -0.076  0.694 (0.0005)
 2MASS          J    76    0.163 (0.0580)    0.267  0.157 (0.0166)   -0.072  0.392 (0.0092)
 2MASS          H    77    0.120 (0.0494)    0.207  0.130 (0.0160)   -0.074  0.324 (0.0099)
 2MASS          Ks   78    0.101 (0.0426)    0.174  0.109 (0.0150)   -0.062  0.272 (0.0099)
 SWASP               79    0.336 (0.0907)    0.516  0.270 (0.0132)   -0.068  0.674 (0.0005)
 MOST                80    0.330 (0.0895)    0.507  0.265 (0.0134)   -0.068  0.663 (0.0008)
 GAIA (2006)    G    81    0.326 (0.0880)    0.499  0.260 (0.0136)   -0.065  0.651 (0.0011)
 GAIA (2010)    G    82    0.314 (0.0860)    0.483  0.253 (0.0139)   -0.066  0.633 (0.0018)
 GAIA (2010)    BP   83    0.342 (0.0909)    0.522  0.270 (0.0131)   -0.064  0.676 (0.0005)
 GAIA (2010)    RP   84    0.229 (0.0707)    0.361  0.199 (0.0164)   -0.070  0.498 (0.0069)
 GAIA (2010)  G_RV   85    0.180 (0.0675)    0.303  0.185 (0.0185)   -0.097  0.461 (0.0098)
 Milone        230   86    0.670 (0.0497)    0.775  0.157 (0.0038)    0.434  0.393 (0.0042)
               250   87    0.603 (0.0585)    0.723  0.179 (0.0071)    0.335  0.448 (0.0023)
               270   88    0.555 (0.0620)    0.680  0.187 (0.0091)    0.275  0.467 (0.0017)
               290   89    0.506 (0.0654)    0.635  0.194 (0.0110)    0.215  0.485 (0.0023)
               310   90    0.462 (0.0669)    0.593  0.196 (0.0123)    0.168  0.490 (0.0033)
               330   91    0.423 (0.0669)    0.550  0.192 (0.0143)    0.135  0.479 (0.0053)
 CaII triplet  858   92    0.176 (0.0667)    0.296  0.181 (0.0188)   -0.096  0.452 (0.0103)
 WIRE  Johnson V+R   93    0.291 (0.0819)    0.449  0.238 (0.0149)   -0.066  0.595 (0.0035)
               LUT   94    0.510 (0.0655)    0.640  0.195 (0.0104)    0.217  0.488 (0.0018)


          Teff = 14000 K,  log g = 4.0,  [M/H] = +0.0

 bolometric           0    0.698 (0.0235)    0.745  0.070 (0.0041)    0.594  0.174 (0.0009)
 Stromgren      u     1    0.387 (0.0662)    0.513  0.188 (0.0148)    0.105  0.471 (0.0061)
                v     2    0.383 (0.1049)    0.594  0.317 (0.0125)   -0.093  0.792 (0.0030)
                b     3    0.361 (0.0981)    0.557  0.294 (0.0131)   -0.079  0.734 (0.0014)
                y     4    0.315 (0.0869)    0.486  0.257 (0.0137)   -0.070  0.642 (0.0014)
 Johnson        U     5    0.367 (0.0813)    0.525  0.237 (0.0146)    0.012  0.593 (0.0034)
                B     6    0.370 (0.1017)    0.574  0.306 (0.0129)   -0.088  0.764 (0.0021)
                V     7    0.316 (0.0873)    0.488  0.258 (0.0137)   -0.070  0.644 (0.0014)
                R     8    0.259 (0.0733)    0.400  0.212 (0.0141)   -0.059  0.530 (0.0040)
                I     9    0.200 (0.0627)    0.318  0.177 (0.0145)   -0.065  0.442 (0.0061)
                J    10    0.161 (0.0533)    0.259  0.147 (0.0139)   -0.059  0.367 (0.0069)
                K    11    0.099 (0.0377)    0.164  0.098 (0.0124)   -0.049  0.246 (0.0078)
                L    12    0.068 (0.0311)    0.120  0.078 (0.0115)   -0.050  0.196 (0.0078)
                M    13    0.052 (0.0284)    0.099  0.070 (0.0110)   -0.053  0.175 (0.0077)
                N    14    0.039 (0.0272)    0.084  0.068 (0.0102)   -0.063  0.169 (0.0070)
 Cousins        Rc   15    0.270 (0.0761)    0.417  0.221 (0.0141)   -0.061  0.552 (0.0036)
                Ic   16    0.217 (0.0625)    0.335  0.177 (0.0140)   -0.048  0.442 (0.0057)
 Bessell        UX   17    0.375 (0.0786)    0.527  0.229 (0.0146)    0.032  0.572 (0.0037)
 Bessell        BX   18    0.370 (0.1015)    0.573  0.305 (0.0129)   -0.088  0.763 (0.0021)
 Bessell        B    19    0.370 (0.1017)    0.574  0.306 (0.0129)   -0.088  0.764 (0.0021)
 Bessell        V    20    0.316 (0.0872)    0.488  0.257 (0.0137)   -0.070  0.643 (0.0014)
 Bessell        R    21    0.270 (0.0760)    0.417  0.221 (0.0141)   -0.061  0.552 (0.0036)
 Bessell        I    22    0.211 (0.0623)    0.328  0.176 (0.0142)   -0.053  0.440 (0.0059)
 Tycho         TyB   23    0.373 (0.1022)    0.578  0.307 (0.0130)   -0.088  0.768 (0.0021)
               TyV   24    0.324 (0.0898)    0.502  0.266 (0.0136)   -0.075  0.665 (0.0009)
 Hipparchos    HIP   25    0.345 (0.0946)    0.533  0.282 (0.0133)   -0.078  0.705 (0.0006)
 KEPLER              26    0.305 (0.0849)    0.472  0.250 (0.0137)   -0.070  0.626 (0.0017)
 COROT SIS           27    0.312 (0.0866)    0.483  0.256 (0.0136)   -0.071  0.639 (0.0014)
 COROT EXO           28    0.309 (0.0859)    0.478  0.253 (0.0136)   -0.071  0.634 (0.0015)
 Geneva         U    29    0.391 (0.0670)    0.519  0.191 (0.0147)    0.104  0.478 (0.0057)
